"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","num_collisions"
"890",1767,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.235292724974887,0.612331845878565,0.48456998204054,714
"891",1497,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.38651254216147,0.643937712667798,-0.0846274764742196,578
"892",130,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.56596125262918,-0.880834404611567,2.11349860952664,718
"893",738,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.31887825507918,-1.21940804598224,0.379906640599352,594
"894",188,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.3753014540883,0.77913810557624,0.2033729628718,505
"895",2302,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.165625272510403,0.444549242981995,0.230668142585183,593
"896",1571,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.96695336618163,-1.07378166491807,0.040518609948263,676
"897",836,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.876249338524955,0.706265368315116,-0.478452799398889,697
"898",138,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.34109472263692,0.755659732303267,0.245334933361945,623
"899",1694,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.266863005968595,0.612331845878565,0.692259088950823,438
