"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","max","min","mxpsd","fog","prcp","num_collisions"
"1584",1480,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.947368421052632,0.795180722891566,0.319548872180451,0.50221238938053,0.905405405405405,0.936046511627907,0.943349753694581,0.257703081232493,0,NA,699
"1585",941,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.295081967213115,0,1,NA,0.424528301886792,0.216931216931217,0.27390180878553,NA,1,NA,188
"1586",2514,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.608571428571429,1,0.25,0.667405764966742,0.660287081339713,0.660220994475138,0.608450704225352,0.316770186335404,0,NA,547
"1587",1904,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.857558139534884,0.419354838709677,0,0.631929046563191,0.925558312655087,0.857142857142857,0.871428571428571,0.027363184079602,1,NA,623
"1588",987,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.423497267759563,0.553191489361702,0.209638554216867,NA,0.495283018867924,0.396825396825397,0.34625322997416,NA,1,NA,507
"1589",1779,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.593023255813953,0.526881720430107,0.511326860841424,0.170731707317074,0.682382133995037,0.557142857142857,0.617142857142857,0.487562189054726,1,NA,633
"1590",2665,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.708571428571429,0.988235294117647,0.969178082191781,0,0.696172248803828,0.646408839779005,0.771830985915493,1,0,NA,608
"1591",630,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.395136778115502,0.967391304347826,0.264094955489614,0.49793388429752,0.409090909090909,0.450450450450451,0.249249249249249,NA,0,0,493
"1592",1353,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.531328320802005,0.939759036144578,0.417293233082707,0.657079646017699,0.506756756756757,0.372093023255814,0.588669950738916,0.417366946778712,0,NA,640
"1593",1260,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.672131147540984,0.797872340425532,0.183132530120482,NA,0.662735849056604,0.632275132275132,0.617571059431524,NA,0,NA,578
"1594",757,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.908814589665654,0.989130434782609,0.13946587537092,0.452479338842974,0.931818181818182,0.84984984984985,0.900900900900901,NA,0,0.00343642611683849,476
"1595",327,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.748571428571429,0.278350515463918,0.314363143631436,0.451612903225806,0.806845965770171,0.69047619047619,0.769911504424779,0.262939958592133,1,NA,735
"1596",1530,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.899749373433584,0.807228915662651,0.451127819548872,0.513274336283185,0.918918918918919,0.872093023255814,0.916256157635468,0.355742296918768,0,NA,648
"1597",733,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.917933130699088,0.108695652173913,0.172106824925816,0.533057851239668,0.962121212121212,0.882882882882883,0.966966966966967,NA,1,0,740
"1598",1506,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.969924812030075,0.349397590361446,0.31203007518797,0.451327433628319,1,0.921511627906977,0.982758620689655,0.257703081232493,1,NA,521
