"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","num_collisions"
"612",652,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.544072948328267,0.923913043478261,0.181008902077151,0.708677685950411,0.585858585858586,482
"613",2682,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.594285714285714,1,0.160958904109589,0.594235033259424,0.521531100478469,479
"614",979,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.180327868852459,0.819148936170213,0.236144578313253,NA,0.224056603773585,939
"615",1745,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.537790697674419,1,0.275080906148867,0.685144124168514,0.568238213399504,634
"616",1381,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.586466165413534,0.987951807228916,0.43609022556391,0.727876106194691,0.56981981981982,624
"617",394,2013,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.871428571428571,0.639175257731959,0.0650406504065041,0.497695852534562,0.936430317848411,597
"618",2230,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.962864721485411,0.581632653061224,0.158904109589041,0.488843813387425,NA,656
"619",1247,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.53551912568306,0.957446808510638,0.171084337349398,NA,0.568396226415094,453
"620",660,2014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.480243161094225,1,0.0919881305637982,0.677685950413221,0.535353535353535,521
"621",1790,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.648255813953488,0.526881720430107,0.326860841423948,0.361419068736142,0.727047146401985,742
"622",2075,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.419098143236074,1,0.454794520547945,0.509127789046654,NA,676
"623",2691,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.64,0.811764705882353,0.383561643835616,0.432372505543238,0.700956937799043,595
"624",1204,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.636612021857924,1,0.137349397590361,NA,0.577830188679245,565
"625",1258,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.612021857923497,0.893617021276596,0.168674698795181,NA,0.667452830188679,668
"626",1836,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.883720930232558,0.956989247311828,0.233009708737864,0.574279379157428,0.933002481389578,667
"627",1395,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.593984962406015,1,0.281954887218045,0.530973451327434,0.538288288288288,488
"628",1065,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.819672131147541,0.691489361702128,0.221686746987952,NA,0.858490566037736,555
"629",1239,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.576502732240437,1,0.308433734939759,NA,0.514150943396226,597
"630",1808,2017,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.845930232558139,0.78494623655914,0.320388349514563,0.498891352549888,0.833746898263027,804
"631",2054,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326259946949602,1,0.210958904109589,1,NA,613
"632",591,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.158054711246201,1,0.195845697329377,0.708677685950411,0.108585858585859,636
"633",968,2015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.284153005464481,0.574468085106383,0.156626506024096,NA,0.316037735849057,574
"634",1177,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.90983606557377,0.734042553191489,0.156626506024096,NA,0.915094339622641,556
"635",2587,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.94,0.482352941176471,0.143835616438356,0.603104212860313,0.973684210526316,604
"636",2661,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.697142857142857,0.952941176470588,0.102739726027397,0.587583148558759,0.739234449760766,441
"637",837,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.848024316109423,0.989130434782609,0.204747774480712,0.650826446280991,0.888888888888889,575
"638",1351,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.493734335839599,0.855421686746988,0.169172932330827,0.683628318584071,0.527027027027027,625
"639",994,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.355191256830601,0.680851063829787,0.146987951807229,NA,0.464622641509434,507
"640",1926,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.843023255813954,0.913978494623656,0.372168284789644,0.556541019955653,0.928039702233251,521
"641",2199,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.771883289124668,1,0.0246575342465754,0.762677484787022,NA,545
"642",73,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.566775244299674,1,0.131067961165049,0.703319502074688,0.448051948051948,521
"643",2284,2018,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.777188328912467,1,0.073972602739726,0.742393509127792,NA,583
"644",1154,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.920765027322404,1,0.0939759036144578,NA,0.839622641509434,609
"645",919,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.505464480874317,0.74468085106383,0.363855421686747,NA,0.481132075471698,498
"646",2721,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.277142857142857,1,0.328767123287671,0.993348115299336,0.294258373205742,599
"647",297,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48,0.494845360824742,0.368563685636856,0.723502304147466,0.567237163814181,513
"648",1296,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.481203007518797,0.903614457831325,0.218045112781955,0.314159292035397,0.488738738738739,451
"649",1509,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.984962406015038,0.807228915662651,0.518796992481203,0.471238938053097,0.95945945945946,658
"650",571,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.173252279635258,0.119565217391304,0.759643916913947,0.239669421487603,0.303030303030303,498
"651",1219,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.702185792349727,0.98936170212766,0.151807228915663,NA,0.712264150943396,312
"652",2569,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.925714285714286,0.776470588235294,0.160958904109589,0.4589800443459,0.923444976076555,558
"653",60,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.755700325732899,1,0.218446601941748,0.518672199170124,0.655844155844156,550
"654",1921,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.654069767441861,1,0.119741100323625,0.96230598669623,0.67741935483871,687
"655",883,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.52887537993921,0.989130434782609,0.216617210682493,0.712809917355371,0.560606060606061,377
"656",1533,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.922305764411028,0.602409638554217,0.18796992481203,0.517699115044248,0.921171171171171,598
"657",1175,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.901639344262295,0.776595744680851,0.0891566265060241,NA,0.931603773584906,760
"658",1007,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.519125683060109,0.563829787234043,0.31566265060241,NA,0.60377358490566,491
"659",654,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.638297872340426,0.630434782608696,0.427299703264095,0.491735537190081,0.691919191919192,452
"660",1377,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.629072681704261,0.710843373493976,0.830827067669173,0.45353982300885,0.644144144144144,630
"661",1863,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.901162790697674,0.946236559139785,0.336569579288026,0.490022172949001,0.84863523573201,519
"662",1758,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.531976744186046,1,0.288025889967637,0.554323725055431,0.568238213399504,517
"663",1394,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.604010025062657,1,0.462406015037594,0.47566371681416,0.475225225225225,448
"664",2437,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.331428571428571,1,0.0924657534246575,0.631929046563194,0.41866028708134,503
"665",416,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9,0.948453608247423,0.119241192411924,0.502304147465436,0.904645476772616,542
"666",532,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.2,0.804123711340206,0.233062330623306,0.790322580645159,0.23960880195599,690
"667",815,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.747720364741641,1,0.198813056379822,0.688016528925618,0.611111111111111,592
"668",1371,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.684210526315789,0.0602409638554217,0.669172932330827,0.307522123893805,0.740990990990991,702
"669",2597,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.914285714285714,1,0.280821917808219,0.394678492239468,0.866028708133971,572
"670",1307,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.408521303258145,1,0.0676691729323308,0.508849557522125,0.38963963963964,681
"671",682,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.626139817629179,1,0.362017804154303,0.671487603305784,0.633838383838384,560
"672",2165,2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.615384615384615,0.612244897959184,0.328767123287671,0.432048681541584,NA,698
"673",2549,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.825714285714286,1,0.315068493150685,0.472283813747228,0.772727272727273,559
"674",717,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.805471124620061,1,0.160237388724036,0.609504132231404,0.792929292929293,666
"675",2044,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.153846153846154,1,0.424657534246575,0.744421906693714,NA,478
"676",1148,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.959016393442623,0.446808510638298,0.0771084337349398,NA,0.990566037735849,581
"677",1428,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.789473684210526,0.903614457831325,0.383458646616541,0.599557522123895,0.801801801801802,627
"678",2374,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.371352785145889,1,0.16986301369863,0.6369168356998,NA,404
"679",2505,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.551428571428571,0.929411764705882,0.410958904109589,0.745011086474503,0.610047846889952,660
