"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","num_collisions"
"1208",1380,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.372929163560432,0.694458870832088,0.415956869215711,1.37141986137801,-0.36251915869878,624
"1209",936,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.08437434909076,0.0439730614452729,-0.545935375757589,0.451900336219921,-0.76130500770634,508
"1210",1067,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0748393456788046,-0.793560364686788,0.749836840524774,0.256495581665334,0.334806233929424,642
"1211",1702,2017,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.914379606395716,0.819277330828265,0.526107803422596,1.35760771284901,-1.1419350121713,540
"1212",1771,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0767172309927353,-0.381006481879996,-0.0969595173082528,-1.46975306056918,0.231118641314957,514
"1213",2675,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.286016580806167,0.707737893171341,-0.69216797682837,1.29115195560588,0.32423278002262,639
"1214",2227,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.72697919282469,-0.577715086233775,-0.233216961840268,-0.250025917945645,1.70142182136343,658
"1215",1791,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.446726716951091,0.819277330828265,-0.906947034258356,-0.603714625468118,0.20999473895363,475
"1216",2384,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.58684400537334,0.756095124733965,0.826059817075664,-0.358211560216661,-1.77092460172928,644
"1217",2373,2018,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1.31873527788013,0.827898366437909,-1.23830135476208,1.21466492051607,-1.25646225794201,622
"1218",1723,2017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.901164981897204,0.570942748888625,2.47838540837926,-0.37446915735312,-1.09968720744865,750
"1219",1144,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.4311193685592,0.230091600585731,-0.460966705837434,0.0220098761998354,1.50130994062436,623
"1220",749,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.00271474325473,0.706265368315116,-1.21418946225453,1.05918222586638,0.686866920616512,480
