"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","num_collisions"
"1452",334,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.7,7,549
"1453",1663,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.8,6.1,602
"1454",2189,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7,8.8,630
"1455",2279,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.6,8.3,587
"1456",687,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.7,3.6,599
"1457",1243,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.8,10,717
"1458",832,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5,9.9,592
"1459",1131,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,10,623
"1460",1425,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.2,8.8,749
"1461",174,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.3,2.8,680
"1462",2250,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.4,10,602
"1463",2504,2019,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.4,4.9,578
"1464",328,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2.8,10,710
"1465",1935,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.3,5.3,732
"1466",112,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5.1,513
"1467",771,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2,2.6,519
"1468",1482,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.4,511
"1469",467,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6,10,525
"1470",2387,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19.2,7.8,523
"1471",459,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.9,8.8,609
"1472",418,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-6.5,9.6,655
"1473",1072,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.7,4.4,699
"1474",1787,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4,9.7,706
"1475",1455,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9,9,490
