"","id","year","mo","day","temp","visib","num_collisions"
"828",1239,2015,11,6,9.3,10,597
"829",1841,2017,7,6,17.9,8.4,649
"830",2723,2019,12,6,11.5,3.1,577
"831",2356,2018,12,3,0.2,8.9,631
"832",1284,2016,1,2,-2.4,7.9,640
"833",802,2014,9,3,19,10,618
"834",2323,2018,11,5,9.1,10,867
"835",2277,2018,9,1,14.1,10,594
"836",756,2014,7,6,19.4,9.8,534
"837",480,2013,10,3,11.4,9.8,558
"838",1714,2017,3,5,1.9,5.8,612
"839",1202,2015,10,4,13.9,10,683
"840",1896,2017,9,5,18.6,9.5,740
"841",2166,2018,6,2,12.5,9.4,688
"842",586,2014,2,4,-0.9,8.6,569
"843",454,2013,9,5,14.5,10,553
"844",271,2013,3,4,5.8,9.9,549
"845",2687,2019,11,5,5.9,10,676
"846",1325,2016,2,1,-7.4,9.3,291
"847",2209,2018,7,3,21.8,7.9,688
"848",2662,2019,10,1,14.3,7.1,400
"849",2715,2019,12,5,3.5,10,563
"850",591,2014,2,2,-4.4,10,636
"851",1732,2017,3,2,4.8,5,592
"852",684,2014,5,4,14.3,10,659
"853",862,2014,11,7,11.8,10,419
"854",2579,2019,7,2,21.3,7.8,553
"855",2524,2019,5,3,12.6,8.1,601
"856",696,2014,5,2,16.2,9.5,645
"857",1228,2015,11,2,13.2,9.3,757
"858",928,2015,1,3,0.1,8,506
"859",1984,2017,12,2,5.6,10,704
"860",1044,2015,5,7,13.9,0.8,549
"861",1746,2017,4,2,9.9,8.8,519
"862",2184,2018,6,6,15.1,5.7,513
"863",1556,2016,10,1,15.8,9.9,490
"864",1049,2015,5,5,12.4,10,723
"865",847,2014,10,6,12.6,10,515
"866",2458,2019,3,7,3.9,10,466
"867",93,2012,10,1,15.9,10,555
"868",2413,2019,2,4,3.9,4.5,588
"869",2178,2018,6,7,19.3,10,627
"870",555,2014,1,1,7.9,2.5,518
"871",2639,2019,9,6,19.4,9.9,577
"872",2068,2018,2,2,4.6,10,631
"873",1793,2017,5,7,11,9.4,474
"874",629,2014,3,5,4.1,9.6,589
"875",470,2013,10,7,12.8,10,502
"876",2575,2019,7,5,20.7,4.7,666
"877",1367,2016,3,1,7.3,5.9,658
"878",2174,2018,6,3,15.2,7.9,706
"879",589,2014,2,7,-0.9,10,450
"880",2050,2018,2,5,-2.1,10,583
"881",434,2013,9,6,17.6,10,585
"882",2104,2018,4,3,8.5,3.5,554
"883",2351,2018,12,5,3.3,9.8,705
"884",1094,2015,6,1,17.9,7.4,662
"885",2075,2018,3,2,3.2,10,676
"886",2164,2018,6,7,11.6,10,525
"887",1043,2015,5,6,12.4,4.4,560
"888",2070,2018,3,4,8.2,10,619
"889",2358,2018,12,5,3.3,10,841
"890",161,2012,12,6,8.5,3.7,580
"891",1531,2016,9,4,20.3,6.3,717
"892",695,2014,5,1,13.7,9.6,433
"893",916,2015,1,5,4.7,10,442
"894",1201,2015,10,3,17.7,9,658
"895",1355,2016,3,3,7.3,7.7,629
"896",1573,2016,10,4,15.8,9.1,662
"897",2040,2018,1,2,-0.1,4.3,579
"898",1562,2016,10,7,16.8,6.4,480
"899",2405,2019,1,3,2.7,8.8,630
"900",2546,2019,6,4,16.1,3,697
"901",1953,2017,11,6,12,9.3,613
"902",549,2013,12,2,-1.9,9.4,465
"903",697,2014,5,3,10.6,2.6,538
"904",111,2012,10,5,17.3,6.1,738
"905",427,2013,8,6,20.8,7,480
"906",105,2012,10,6,7.3,10,547
"907",641,2014,4,3,4.1,10,519
"908",464,2013,10,1,18.7,8.5,618
"909",901,2014,12,4,5.8,10,621
"910",342,2013,6,5,13.4,7.7,791
"911",2455,2019,3,4,4.8,10,624
"912",491,2013,11,7,9.7,8.8,415
"913",1882,2017,8,5,19.1,10,633
"914",394,2013,7,1,20.7,6.5,597
"915",2250,2018,8,2,22.8,3.5,715
"916",2726,2019,12,2,3.1,7.3,700
"917",2513,2019,5,6,13.7,8.9,649
"918",1825,2017,6,4,18.7,9.9,767
"919",1448,2016,6,5,17.2,10,748
"920",2592,2019,8,1,21.2,9.9,616
"921",2614,2019,8,2,15.8,10,529
"922",262,2013,3,2,4.2,4.6,559
"923",2103,2018,4,2,1.8,9.3,551
"924",336,2013,6,6,16.1,7,631
"925",259,2013,3,6,2.8,10,521
"926",12,2012,7,4,25.2,10,577
"927",594,2014,2,5,4.6,5.7,792
"928",1167,2015,9,4,23.2,5.6,716
"929",1999,2017,12,3,6.8,9.9,700
"930",2089,2018,3,2,0.3,10,597
"931",99,2012,10,7,11.4,9.3,481
"932",611,2014,3,1,-2.6,5.8,440
"933",1824,2017,6,3,18.6,9.9,730
"934",2721,2019,12,4,-0.5,10,599
"935",799,2014,9,7,21.2,9,477
"936",2703,2019,11,7,10.1,7.5,517
"937",2082,2018,3,2,1.7,3.4,578
"938",1037,2015,5,7,6.9,9.9,555
"939",2261,2018,9,6,19.2,10,568
"940",438,2013,9,3,21.1,6.8,576
"941",2009,2017,12,6,-8.5,9.3,565
"942",458,2013,10,2,16.7,10,616
"943",759,2014,7,2,20.5,9.6,526
"944",691,2014,5,4,10.2,8.6,593
"945",679,2014,5,6,12.7,7.1,549
"946",797,2014,9,5,21.3,8.7,647
"947",1864,2017,8,1,19.7,10,606
"948",2485,2019,4,6,12.5,2.9,456
"949",573,2014,1,5,-9.6,10,705
"950",2442,2019,3,5,-2.7,10,652
"951",713,2014,6,5,16.5,4,708
"952",2410,2019,2,1,4.3,7.5,651
"953",38,2012,8,2,24,10,547
"954",260,2013,3,7,1.6,9.9,426
"955",69,2012,9,5,25,8.7,680
"956",2319,2018,11,1,8.6,9.7,759
"957",1843,2017,7,1,19.6,3.9,639
"958",2097,2018,3,3,4.7,10,629
"959",2246,2018,8,5,19.5,10,681
"960",2272,2018,9,3,19.2,7.8,519
"961",2682,2019,11,7,10.6,10,479
"962",2483,2019,4,4,6.5,9.6,540
"963",1370,2016,3,4,10.6,8.7,652
"964",609,2014,3,6,-4.4,10,497
"965",1922,2017,10,3,15.2,10,711
"966",596,2014,2,7,-1.2,7.5,464
"967",1940,2017,10,7,15.9,10,528
"968",217,2013,2,6,-2.4,10,534
"969",2328,2018,11,3,4.1,10,688
"970",2420,2019,2,4,1.9,10,664
"971",298,2013,4,3,8.6,7,598
"972",1126,2015,7,5,24.8,8.5,753
"973",1039,2015,5,2,13.9,9.8,638
"974",2071,2018,3,5,7.4,5.1,884
"975",1262,2015,12,1,11.4,6.7,637
"976",411,2013,8,4,19.6,10,599
"977",2635,2019,9,2,16.4,10,635
"978",2393,2019,1,5,0.7,8.3,596
"979",2309,2018,10,5,4.3,10,747
"980",1692,2017,2,4,2.3,9.2,652
"981",2597,2019,8,6,21.8,10,572
"982",2099,2018,3,5,8.2,2.1,580
"983",2304,2018,10,7,9.2,9.1,593
"984",1442,2016,6,6,14.5,9.8,584
"985",2491,2019,4,5,8.2,7,500
"986",2072,2018,3,6,4.6,6.2,609
"987",141,2012,11,7,6.2,9.8,446
"988",624,2014,3,7,1.8,10,412
"989",243,2013,2,4,5.2,7.2,517
"990",170,2012,12,1,5.6,5.6,649
"991",294,2013,4,6,11.5,3.6,532
"992",1694,2017,2,6,2.8,9.8,570
"993",55,2012,8,5,25.2,9.3,601
"994",1998,2017,12,2,7.2,9.3,657
"995",1252,2015,12,5,7.6,10,680
"996",1883,2017,8,6,17.8,9.9,570
"997",930,2015,1,5,1.4,10,563
"998",2649,2019,10,2,15.2,10,454
"999",2015,2018,1,5,-5,9.5,700
"1000",1312,2016,2,2,6.2,10,711
"1001",567,2014,1,6,3.8,8.7,448
"1002",1277,2015,12,2,6,6.1,533
"1003",356,2013,6,5,16.7,10,690
"1004",150,2012,11,2,3.7,7,583
"1005",2503,2019,5,3,11.7,10,649
"1006",162,2012,12,7,7.9,7.2,544
"1007",1158,2015,9,2,23.7,9.4,626
"1008",1987,2017,12,5,5,10,682
"1009",402,2013,8,2,19,10,543
"1010",964,2015,2,4,-2.8,6.9,515
"1011",1482,2016,7,4,21.3,10,731
"1012",585,2014,2,3,0.2,6.3,468
"1013",2555,2019,6,6,18.8,7.9,660
"1014",403,2013,8,3,18.1,9.9,508
"1015",653,2014,4,1,11.2,7,514
"1016",443,2013,9,1,16.9,10,570
"1017",2317,2018,11,6,15.4,5.4,656
"1018",608,2014,2,5,-6.5,9.6,655
"1019",2187,2018,6,2,15.9,10,762
"1020",2717,2019,12,7,-0.1,10,455
"1021",2589,2019,8,5,22,7.4,610
"1022",1748,2017,4,4,9.9,9.5,590
"1023",2645,2019,9,5,17.5,8.8,703
"1024",1363,2016,3,4,7.3,9.6,635
"1025",649,2014,4,4,5.3,9.9,645
"1026",385,2013,7,6,23.6,3.3,551
"1027",2252,2018,8,4,24.6,7,736
"1028",1811,2017,6,4,14,10,771
"1029",741,2014,7,5,20.6,6.5,642
"1030",907,2014,12,3,10.4,2.1,519
"1031",2196,2018,7,4,22.1,1.6,720
"1032",2734,2019,12,3,2,10,264
"1033",556,2014,1,2,-4.5,9.4,491
"1034",995,2015,3,7,1.7,9.4,432
"1035",958,2015,2,5,-5.7,8.1,757
"1036",1109,2015,7,2,19.7,9.8,657
"1037",1955,2017,11,1,16.8,7.4,682
"1038",2563,2019,7,7,20.6,7.1,441
"1039",712,2014,6,4,16.1,10,563
"1040",1982,2017,12,7,5.9,10,448
"1041",1780,2017,5,1,10.6,10,729
"1042",1432,2016,6,3,17.8,7.6,772
"1043",320,2013,5,4,14.3,7.1,559
"1044",1282,2016,1,7,6.9,10,432
"1045",675,2014,5,2,11.2,9.6,565
"1046",1231,2015,11,5,14.6,9.8,677
"1047",1420,2016,5,5,13.6,10,782
"1048",2499,2019,5,6,10.7,4.3,553
"1049",1012,2015,4,3,5.1,10,457
"1050",1456,2016,6,6,16.7,10,688
"1051",2049,2018,2,4,1.4,8.4,616
"1052",145,2012,11,4,8.5,10,384
"1053",1601,2016,11,4,9.2,9.6,707
"1054",199,2013,1,2,5.7,9.5,516
"1055",1930,2017,10,4,13.9,10,603
"1056",1579,2016,10,3,7.1,10,706
"1057",1631,2016,12,6,2.3,5.9,623
"1058",929,2015,1,4,2.1,2.8,548
"1059",1444,2016,6,1,16.4,10,646
"1060",46,2012,8,3,23.1,6.5,602
"1061",2341,2018,11,2,8.3,7.2,609
"1062",1961,2017,11,7,2.1,10,539
"1063",2500,2019,5,7,8.3,6.8,529
"1064",1470,2016,7,6,16.5,6.5,498
"1065",45,2012,8,2,24.4,9.6,520
"1066",1790,2017,5,4,12.1,5.6,742
"1067",1763,2017,4,5,11.7,3.3,857
"1068",1632,2016,12,7,9.9,2.5,521
"1069",1261,2015,12,7,12,8.1,549
"1070",1820,2017,6,6,19.6,4.6,753
"1071",2057,2018,2,5,7.1,2.9,582
"1072",745,2014,7,2,21.9,5.8,587
"1073",1457,2016,6,7,16,10,582
"1074",1199,2015,10,1,15.7,9.7,505
"1075",219,2013,2,1,-1.7,8.8,553
"1076",2027,2018,1,3,2.2,5.5,611
"1077",1191,2015,10,7,13.4,10,536
"1078",2031,2018,1,7,4.3,10,418
"1079",824,2014,10,4,15.5,9.4,558
"1080",2080,2018,3,7,2.4,10,465
"1081",14,2012,7,6,25.8,10,536
"1082",2059,2018,2,7,4.1,8.3,472
"1083",534,2013,12,1,0,10,640
"1084",954,2015,2,1,2.8,6.3,547
"1085",2571,2019,7,1,22.8,10,637
"1086",576,2014,1,1,3.8,8.8,511
"1087",157,2012,12,2,11.1,5.6,621
"1088",2399,2019,1,4,8.1,5.2,592
"1089",1490,2016,7,5,21.6,6,774
"1090",771,2014,8,7,20.6,9.8,512
"1091",330,2013,5,7,10.1,9.3,455
"1092",1875,2017,8,5,19.2,8,612
"1093",2523,2019,5,2,10.9,8.1,654
"1094",2680,2019,11,5,14.8,8.4,782
"1095",1688,2017,2,7,2,7.9,439
"1096",287,2013,4,6,6.9,8.2,555
"1097",2371,2018,12,4,1.5,10,582
"1098",2419,2019,2,3,5.1,4.4,639
"1099",1415,2016,5,7,13.2,8.9,510
"1100",489,2013,11,5,16.8,6.3,710
"1101",261,2013,3,1,0.1,10,623
"1102",1973,2017,11,5,4.9,10,502
"1103",2087,2018,3,7,-2.7,10,526
"1104",1250,2015,12,3,12,2.3,655
"1105",1849,2017,7,7,20.2,8.7,554
"1106",168,2012,12,6,5.9,9.9,523
"1107",692,2014,5,5,12.7,10,660
"1108",1776,2017,5,4,9.7,10,686
"1109",2305,2018,10,1,6.3,10,650
"1110",1607,2016,11,3,2.8,10,807
"1111",1950,2017,11,3,10.3,10,607
"1112",578,2014,1,3,-6.5,6.3,649
"1113",1812,2017,6,5,15.4,9.9,657
"1114",1902,2017,9,4,19.7,5.1,728
"1115",631,2014,3,7,3.8,10,427
"1116",460,2013,10,4,18.8,10,590
"1117",2084,2018,3,4,2.5,9.7,689
"1118",2581,2019,7,4,20.8,10,605
"1119",755,2014,7,5,19.7,10,653
"1120",2414,2019,2,5,4.8,3,661
"1121",2535,2019,6,7,14.3,10,526
"1122",1623,2016,12,5,2.6,10,701
"1123",2303,2018,10,6,15.3,9,629
"1124",826,2014,10,6,15.2,6.8,531
"1125",2713,2019,12,3,2.6,10,552
"1126",607,2014,2,4,-4.1,8.6,571
"1127",887,2014,12,4,6.2,9.9,606
"1128",1828,2017,7,7,20.4,4.2,537
"1129",544,2013,12,4,0.7,9.3,428
"1130",2422,2019,2,6,5.1,7.9,535
"1131",2306,2018,10,2,10.8,9.9,681
"1132",747,2014,7,4,21.3,7.7,587
"1133",2233,2018,8,6,20.4,9,568
"1134",742,2014,7,6,18.7,9.9,550
"1135",310,2013,5,1,9.6,5.1,561
"1136",457,2013,9,1,15.3,9.8,605
"1137",2349,2018,12,3,-0.2,10,652
"1138",479,2013,10,2,15.1,10,540
"1139",1203,2015,10,5,15.6,9.8,676
"1140",1243,2015,11,3,4.2,10,717
"1141",2169,2018,6,5,12.7,7.9,757
"1142",1232,2015,11,6,9.4,10,613
"1143",2394,2019,1,6,1.4,9.8,479
"1144",566,2014,1,5,3.7,6.7,589
"1145",1017,2015,4,1,7.2,10,554
"1146",2407,2019,2,5,-8,9.8,651
"1147",449,2013,9,7,19.1,8.8,585
"1148",1394,2016,4,7,9.5,10,448
"1149",913,2014,12,2,0.1,10,469
"1150",2273,2018,9,4,17.6,9.1,659
"1151",516,2013,11,4,4.5,9.4,429
"1152",313,2013,5,4,14,5,602
"1153",1827,2017,7,6,19.8,5.9,595
"1154",444,2013,9,2,13.4,10,627
"1155",2107,2018,4,6,6.4,8.7,487
"1156",1712,2017,3,3,7.7,5.5,609
"1157",2729,2019,12,5,-4.3,10,698
"1158",2595,2019,8,4,22.9,9.4,646
"1159",1550,2016,9,2,18.6,7.1,659
"1160",73,2012,9,2,17.1,10,521
"1161",545,2013,12,5,0.6,10,476
"1162",852,2014,10,4,13.4,9.4,626
"1163",2026,2018,1,2,0.2,8.2,617
"1164",970,2015,2,3,-1.2,7.9,628
"1165",1542,2016,9,1,21.7,7.6,680
"1166",285,2013,4,4,7.9,6.6,517
"1167",2200,2018,7,1,16.1,10,672
"1168",329,2013,5,6,13.1,4.6,514
"1169",1679,2017,2,5,-0.6,10,609
"1170",60,2012,8,3,22.9,10,550
"1171",8,2012,7,7,27,8.5,464
"1172",752,2014,7,2,19.5,5.9,587
"1173",813,2014,9,7,18.9,8.1,515
"1174",963,2015,2,3,-0.8,10,626
"1175",407,2013,8,7,20.8,10,481
"1176",1317,2016,2,7,3.7,10,423
"1177",483,2013,10,6,9.4,10,626
"1178",257,2013,3,4,2.8,9.7,557
"1179",2346,2018,12,7,7.8,5.1,558
"1180",2092,2018,3,5,3.1,10,732
"1181",733,2014,7,4,20.6,1.8,740
"1182",2362,2018,12,2,0.7,9.6,731
"1183",1756,2017,4,5,7.6,4.6,690
"1184",474,2013,10,4,15.2,7.9,574
"1185",1426,2016,5,4,18.7,9.7,742
"1186",347,2013,6,3,17.8,8.1,615
"1187",1327,2016,2,3,5.3,6.2,525
"1188",2529,2019,6,1,15.8,9.1,659
"1189",966,2015,2,6,-5.6,10,517
"1190",1723,2017,3,7,2.2,5.6,550
"1191",823,2014,10,3,16.9,7.1,559
"1192",2275,2018,9,6,20.4,9.6,562
"1193",191,2013,1,1,2.2,8.8,521
"1194",1436,2016,6,7,14.7,3.4,466
"1195",2686,2019,11,4,10.8,9.8,669
"1196",1016,2015,4,7,7.2,10,443
"1197",714,2014,6,6,19.2,4.8,613
"1198",2388,2019,1,7,-3.3,10,374
"1199",580,2014,1,5,0.9,9.9,560
"1200",432,2013,9,4,19.7,10,493
"1201",323,2013,5,7,13.5,9.3,544
"1202",896,2014,12,6,2.7,9.9,594
"1203",238,2013,2,6,2.4,9.7,521
"1204",1286,2016,1,4,4.7,10,542
"1205",1650,2017,1,4,2.4,10,552
"1206",627,2014,3,3,1.7,10,525
"1207",1113,2015,7,6,19.9,10,561
"1208",1478,2016,7,7,21.4,4.1,574
"1209",1933,2017,10,7,17.4,1.4,496
"1210",1535,2016,9,1,18.4,10,648
"1211",849,2014,10,1,12.3,10,642
"1212",206,2013,1,2,-3.2,6.5,544
"1213",2375,2018,12,1,0,10,622
"1214",1188,2015,10,4,15.4,8.1,683
"1215",903,2014,12,6,3.4,10,505
"1216",1681,2017,2,7,2.3,9.5,429
"1217",617,2014,3,7,1.8,10,404
"1218",477,2013,10,7,14.6,10,490
"1219",844,2014,10,3,13.9,6.1,708
"1220",1718,2017,3,2,2.4,6,374
"1221",1696,2017,2,1,5.5,10,428
"1222",1321,2016,2,4,-0.3,9.5,622
"1223",835,2014,10,1,10.5,10,451
"1224",2433,2019,2,3,-5.8,10,529
"1225",1297,2016,1,1,1.3,8.8,481
"1226",2386,2019,1,5,-1.9,10,644
"1227",2511,2019,5,4,11.8,10,642
"1228",1301,2016,1,5,-2.2,10,702
"1229",201,2013,1,4,4.1,8.6,491
"1230",638,2014,3,7,7.9,1.7,437
"1231",1010,2015,4,1,6.2,9.5,510
"1232",2180,2018,6,2,19.8,6.3,812
"1233",1006,2015,4,4,2.8,9.9,653
"1234",2663,2019,10,2,13.7,10,549
"1235",2207,2018,7,1,20.4,2.6,719
"1236",1844,2017,7,2,20.8,4,706
"1237",1226,2015,11,7,11.8,10,472
"1238",1749,2017,4,5,8.6,10,515
"1239",1483,2016,7,5,22.4,9,769
"1240",212,2013,1,1,-2.6,8.8,507
"1241",817,2014,9,4,15.4,8.6,491
"1242",1508,2016,8,2,22.8,10,644
"1243",2340,2018,11,1,7.4,7.8,743
"1244",1619,2016,12,1,3.3,9.5,791
"1245",2109,2018,4,1,2.4,10,625
"1246",1223,2015,11,4,14.9,9.1,690
"1247",1320,2016,2,3,0.8,9.1,537
"1248",738,2014,7,2,20.8,6.2,594
"1249",2421,2019,2,5,4.3,8.2,616
"1250",300,2013,4,5,9.7,9.5,675
"1251",1904,2017,9,6,19.3,4.6,623
"1252",351,2013,6,7,16.3,8.9,477
"1253",2141,2018,5,5,13.8,8.1,805
"1254",1906,2017,9,1,18.7,3.4,672
"1255",1621,2016,12,3,6,8.8,637
"1256",226,2013,2,1,2.4,7.6,475
"1257",1102,2015,7,2,20.1,7.4,646
"1258",807,2014,9,1,14.2,10,610
"1259",1863,2017,8,7,20.8,9.5,519
"1260",2298,2018,10,1,13.9,9.1,692
"1261",2404,2019,1,2,1,10,681
"1262",215,2013,1,4,8.1,5.9,592
"1263",2469,2019,4,4,6.9,9.8,660
"1264",1092,2015,6,6,16.4,9.2,595
"1265",2638,2019,9,5,14.9,10,688
"1266",1383,2016,4,3,8.2,9.8,700
"1267",2530,2019,6,2,14.7,10,615
"1268",699,2014,5,5,9.8,10,650
"1269",2566,2019,7,3,21.9,7.3,553
"1270",965,2015,2,5,-9.9,9.5,621
"1271",2488,2019,4,2,9.3,6.3,592
"1272",1175,2015,9,5,21.2,7.9,760
"1273",1389,2016,4,2,8.3,9.8,732
"1274",1479,2016,7,1,21.7,4.1,725
"1275",2237,2018,8,3,23.4,9.4,645
"1276",1538,2016,9,4,18.1,10,757
"1277",1992,2017,12,3,0.4,9.2,709
"1278",214,2013,1,3,7.3,4.4,497
"1279",1931,2017,10,5,13.6,10,658
"1280",2446,2019,3,2,3.7,10,586
"1281",348,2013,6,4,16,10,534
"1282",1499,2016,8,7,23.4,8.1,540
"1283",808,2014,9,2,16.2,10,613
"1284",1591,2016,11,1,8.6,9.6,699
"1285",1295,2016,1,6,7.6,7.3,563
"1286",982,2015,3,1,2,9.6,661
"1287",1489,2016,7,4,22.3,9.7,709
"1288",1651,2017,1,5,-0.2,6.1,600
"1289",420,2013,8,6,19,10,527
"1290",703,2014,6,2,14.6,10,663
"1291",810,2014,9,4,16.2,10,650
"1292",1280,2016,1,5,5.1,9.8,393
"1293",597,2014,2,1,-4.3,9.3,491
"1294",858,2014,11,3,14.3,9.3,554
"1295",451,2013,9,2,12.5,10,615
"1296",188,2013,1,5,0.1,10,505
"1297",1935,2017,10,2,10.6,10,736
"1298",2699,2019,11,3,7.1,9.1,526
"1299",1185,2015,9,1,19.3,9.7,586
"1300",875,2014,11,6,2.8,10,512
"1301",860,2014,11,5,11.4,7.9,641
"1302",2558,2019,7,2,19.9,10,591
"1303",165,2012,12,3,4.5,10,550
"1304",1385,2016,4,5,8,10,733
"1305",2044,2018,2,6,-6.8,10,478
"1306",1880,2017,8,3,22.4,6.3,629
"1307",2453,2019,3,2,1.8,10,565
"1308",922,2015,1,4,-10.5,9.9,573
"1309",1338,2016,2,7,6,10,509
"1310",2257,2018,9,2,24.3,6.1,786
"1311",302,2013,4,7,8.9,9.8,440
"1312",2215,2018,7,2,20.7,5.7,654
"1313",244,2013,3,5,4.1,9.4,603
"1314",92,2012,9,7,15.8,9.5,449
"1315",1802,2017,6,2,11.3,5.1,660
"1316",1384,2016,4,4,6.7,10,674
"1317",1630,2016,12,5,-7.7,10,792
"1318",622,2014,3,5,-3.7,10,585
"1319",1720,2017,3,4,-1.9,9.8,839
"1320",921,2015,1,3,-5.2,9.4,538
"1321",1207,2015,10,2,14.6,9.7,714
"1322",726,2014,6,4,19.3,3.5,670
"1323",2720,2019,12,3,4.4,4.9,578
"1324",222,2013,2,4,-1.4,10,526
"1325",728,2014,6,6,16.8,9.5,611
"1326",628,2014,3,4,5.4,6.3,627
"1327",1328,2016,2,4,2.2,10,592
"1328",2284,2018,10,1,16.7,10,583
"1329",819,2014,9,6,17.5,9.9,600
"1330",275,2013,4,1,8.3,6.8,479
"1331",2389,2019,1,1,0.4,10,703
"1332",2121,2018,4,6,7,10,584
"1333",1255,2015,12,1,10.4,8,668
"1334",2013,2018,1,3,-3.6,10,645
"1335",1653,2017,1,7,-4.4,6.1,406
"1336",660,2014,4,1,6.2,10,521
"1337",562,2014,1,1,3.7,9.2,568
"1338",312,2013,5,3,15.2,7.5,620
"1339",1660,2017,1,7,0.9,9,490
"1340",247,2013,3,1,2.8,10,597
"1341",175,2012,12,6,3,10,542
"1342",1795,2017,5,2,11.9,8.1,647
"1343",1353,2016,3,1,6.6,9.5,640
"1344",1313,2016,2,3,5.9,9.5,579
"1345",1138,2015,8,3,22.2,7.2,643
"1346",787,2014,8,2,17.2,10,608
"1347",1898,2017,9,7,16.2,9.7,533
"1348",2132,2018,5,3,12.5,10,792
"1349",730,2014,6,1,19.6,10,610
"1350",2359,2018,12,6,7.8,5.7,628
"1351",1629,2016,12,4,-1.2,8.8,749
"1352",368,2013,7,3,20.4,2.5,635
"1353",2685,2019,11,3,10.8,9.9,615
"1354",153,2012,11,5,5.2,9.3,576
"1355",2105,2018,4,4,4.4,10,531
"1356",2229,2018,8,2,24.3,6.7,658
"1357",2367,2018,12,7,2.6,10,505
"1358",1907,2017,9,2,18.6,3.3,661
"1359",179,2012,12,3,0.1,8.8,531
"1360",156,2012,12,1,11.9,7,621
"1361",124,2012,11,4,8.7,10,439
"1362",1789,2017,5,3,12.2,9,641
"1363",415,2013,8,1,18.6,9.5,462
"1364",704,2014,6,3,12.9,7.6,582
"1365",2128,2018,4,6,9.7,5.1,604
"1366",673,2014,5,7,10.8,9.8,451
"1367",58,2012,8,1,22.2,8.6,548
"1368",1214,2015,10,2,8.2,10,631
"1369",2594,2019,8,3,21.2,10,608
"1370",2270,2018,9,1,18.7,7.9,673
"1371",1541,2016,9,7,21.4,9.3,535
"1372",510,2013,11,5,7.9,9.4,702
"1373",1869,2017,8,6,18.8,4.2,526
"1374",327,2013,5,4,16.4,3,735
"1375",705,2014,6,4,15.6,5.8,569
"1376",2572,2019,7,2,21.3,8.7,658
"1377",237,2013,2,5,1.9,9.8,531
"1378",1085,2015,6,6,16.7,10,505
"1379",2283,2018,9,7,16.1,9.7,510
"1380",2301,2018,10,4,7.6,10,735
"1381",2133,2018,5,4,12.2,9.5,790
"1382",88,2012,9,3,19.8,10,404
"1383",2096,2018,3,2,3.1,10,627
"1384",957,2015,2,4,-0.6,8.9,526
"1385",1030,2015,4,7,7.8,9.8,477
"1386",1767,2017,5,2,13,2.2,743
"1387",2153,2018,5,3,14.1,6.9,729
"1388",26,2012,7,4,25.6,8.9,604
"1389",461,2013,10,5,17.1,9.3,658
"1390",1146,2015,8,4,23,6.4,600
"1391",326,2013,5,3,14.3,2.5,570
"1392",538,2013,12,5,5.8,8.3,674
"1393",2732,2019,12,1,6.8,7.5,593
"1394",380,2013,7,1,24.6,9.3,581
"1395",1572,2016,10,3,18.7,6.4,676
"1396",2248,2018,8,7,20.1,10,528
"1397",2158,2018,5,1,11.9,5.8,409
"1398",2738,2019,12,7,3.6,10,384
"1399",1493,2016,8,1,20.1,9.3,569
"1400",1365,2016,3,6,7.1,9.3,530
"1401",1895,2017,9,4,19.5,7.9,790
"1402",1830,2017,7,2,22.2,9.8,424
"1403",1840,2017,7,5,17.6,9,707
"1404",202,2013,1,5,-2.2,7.5,561
"1405",159,2012,12,4,1.7,10,620
"1406",1870,2017,8,7,21.7,6.1,563
"1407",2048,2018,2,3,2.4,8.4,653
"1408",390,2013,7,4,19.8,9.7,507
"1409",240,2013,2,1,3.1,8.3,490
"1410",292,2013,4,4,8.1,10,553
"1411",187,2013,1,4,-5.7,10,549
"1412",413,2013,8,6,19.6,10,504
"1413",933,2015,1,1,5.4,8.2,496
"1414",1234,2015,11,1,12.2,10,618
"1415",25,2012,7,3,24.7,10,612
"1416",1962,2017,11,1,9.3,10,699
"1417",1787,2017,5,1,10.8,9.5,719
"1418",1893,2017,9,2,20.1,6.9,707
"1419",1238,2015,11,5,13.9,7.2,819
"1420",2144,2018,5,1,10.3,6.4,689
"1421",681,2014,5,1,14.3,9.8,581
"1422",978,2015,3,4,0.4,1.6,830
"1423",1,2012,7,7,28.7,9.7,538
"1424",472,2013,10,2,12.2,10,615
"1425",269,2013,3,2,4.3,9.7,425
"1426",1784,2017,5,5,15.3,6.2,974
"1427",374,2013,7,2,22.6,5.7,583
"1428",1561,2016,10,6,14.8,8.5,633
"1429",13,2012,7,5,26.1,9.9,603
"1430",1852,2017,7,3,17.6,10,635
"1431",1256,2015,12,2,8.6,7.8,618
"1432",1729,2017,3,6,6.1,8.2,571
"1433",1131,2015,8,3,23.6,7.6,619
"1434",1765,2017,4,7,11.9,9.8,470
"1435",599,2014,2,3,1.7,8.9,552
"1436",2188,2018,6,3,17.1,10,540
"1437",707,2014,6,6,18.7,9.9,623
"1438",1818,2017,6,4,18.8,7.8,845
"1439",2615,2019,8,3,18.6,9.2,553
"1440",1468,2016,7,4,20.4,4.1,603
"1441",63,2012,9,6,27.6,9.9,515
"1442",648,2014,4,3,8.2,9.6,595
"1443",996,2015,3,1,-2.7,10,586
"1444",119,2012,10,6,16.6,9.6,524
"1445",2495,2019,4,2,7.6,8.3,587
"1446",433,2013,9,5,15.7,10,524
"1447",1544,2016,9,3,21.1,5.3,621
