"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","num_collisions"
"1576",1654,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19.8,2.5,9.1,1014.1,19.6,573
"1577",1143,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,10,3.6,1024.3,-7.4,500
"1578",1904,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.1,2.6,24.9,1019.3,7.1,741
"1579",242,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20.8,7,12.5,1011.9,19.4,480
"1580",2026,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23.8,6.3,5.9,1018,22.3,703
"1581",1922,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.8,7.8,14,1013.4,10.7,723
"1582",1400,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8.3,5.5,16.6,996,5.7,529
"1583",1968,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19.8,6.3,13.3,1007.3,16.6,812
"1584",251,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.4,10,9.4,1021.4,5.8,632
"1585",1662,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21.7,6.1,9.6,1012.4,20.7,563
"1586",735,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.1,2.8,16.2,1015.5,0.9,548
"1587",1669,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22.7,6.3,11.2,1014.2,20.1,538
"1588",222,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20.8,10,8.6,1017,13.7,481
"1589",2336,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19.6,8.1,9.1,1014.7,17.8,803
"1590",2021,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21.6,7.8,8.4,1017.6,20.9,499
"1591",1479,2017,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.9,2.8,11.6,1004.2,6.6,673
"1592",31,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1,5.9,26.6,995.5,4.6,592
"1593",1298,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.8,10,7.2,1015.4,16.3,632
"1594",2142,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.6,10,7.4,1030.2,-7.4,686
"1595",1567,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,18,1008.8,5.2,638
"1596",655,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12.4,7.6,18.1,1003.1,10.6,669
"1597",1158,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7.3,18.4,1008.7,0,617
"1598",1858,2018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.9,10,14.8,1020.1,3.4,654
"1599",607,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22.2,6.9,12.3,1014.3,21.1,553
"1600",2198,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8,3,11.3,1012.4,4.1,661
"1601",2366,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19.5,9.4,3.9,1024,14.9,650
"1602",1647,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.4,6.9,12.8,1009.1,18.3,512
"1603",831,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,10,16.8,1006,-2.4,676
"1604",257,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16.2,10,7.6,1019.4,10.4,476
"1605",1208,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.1,10,10.4,1020.6,3.4,608
"1606",2513,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-4.3,10,15.5,1027.8,-11.3,698
"1607",1687,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.5,7.9,15,1011.4,18.4,790
"1608",1083,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4,10,15.5,1011.5,-2.6,601
"1609",344,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.2,10,13.2,1022.3,-11.5,648
"1610",1147,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.8,7.6,12.5,1014.8,6.6,629
"1611",1027,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.3,6.9,12.5,1013.4,12.6,500
"1612",2080,2018,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,19,3.9,10.5,1021.4,18.3,708
"1613",418,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-6.5,9.6,14.4,1020.5,-17.6,655
"1614",1287,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22.3,9.7,8.3,1013.1,20.6,709
"1615",2503,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.7,1.8,18.4,1010.4,10.6,667
"1616",609,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.6,10,9,1025.3,12.9,598
"1617",702,2014,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.8,8.4,9.9,999.6,7.1,649
"1618",912,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.7,9.8,10.6,1008.6,17.2,657
"1619",1882,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.1,9.3,19.1,1024.2,0.4,491
"1620",1281,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22.4,9,15.5,1014.3,20.2,769
"1621",1085,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,10,9.6,1033.1,-7.1,625
"1622",2402,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21.3,9.1,6.1,1020.7,15.6,502
"1623",1509,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9,5.8,13.9,1012.1,-3.1,612
"1624",1378,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.6,8.8,18.2,1015.3,7.1,614
"1625",109,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.5,3.6,17.5,1012.4,9.8,532
"1626",1750,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.1,10,10,1022.1,4.4,702
"1627",1685,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.1,6.9,16.1,1012.1,19.1,707
"1628",1000,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.1,9,15.1,1016,9.6,649
"1629",2046,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.6,9.4,11.3,1021,21.2,822
"1630",1711,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.1,10,9.1,1025.7,8.2,571
"1631",42,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,7.6,11.3,1022.1,0,475
"1632",1955,2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.7,9.7,11,1008.9,10.4,651
"1633",1352,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.3,4.4,10.4,1017.8,15.1,486
"1634",243,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21.5,7.5,11.6,1012.4,20.2,480
"1635",2521,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.6,10,7.8,1021.7,-0.9,384
"1636",654,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15.3,8.7,12.3,1000.4,13.9,639
"1637",1069,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.6,10,19.2,1014,-3.9,624
"1638",1408,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.2,10,12.9,1019.2,-2.9,647
"1639",2202,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4,8.2,12.9,1028.5,-6.8,687
"1640",2047,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.7,10,10,1020.5,17.9,671
"1641",1761,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.7,10,17.7,1010.3,-4.1,748
"1642",177,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18.6,3.1,6.2,1010,17.8,598
"1643",1003,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,6.5,9.6,1003.5,16.2,724
"1644",2375,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22.9,9.9,9.1,1012.6,21.3,499
"1645",984,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.4,10,10.6,1024.2,12.3,619
"1646",1634,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20.7,5.8,8.2,1013.7,19.8,515
"1647",369,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.7,10,13.8,1028.1,-15,616
"1648",1453,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,7.2,14.5,1022.8,3.1,604
"1649",1496,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.9,6.5,11.6,1010.5,8.1,573
"1650",2413,2019,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20.2,10,11.7,1022.3,17.8,624
"1651",2455,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16.3,6.6,13,1011.4,14.3,669
"1652",368,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.5,9.4,20.3,1009.6,-12,491
"1653",592,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.7,7.9,9.1,1017.7,15.6,568
"1654",1028,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.8,10,12.7,1021.8,1.9,472
"1655",1119,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,8.1,13.2,1003.6,-2.3,571
"1656",1612,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19.6,4.6,17.3,1004.8,18.4,753
"1657",464,2014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1,7.9,22.1,1021.9,0.3,570
"1658",2065,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.8,8.7,16.6,1032.1,12.8,715
"1659",2368,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.4,9.6,8.4,1020.3,17.2,527
"1660",1334,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.8,10,10.2,1023,13.3,779
"1661",1676,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16.8,10,5.8,1024.6,12,498
"1662",2508,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.7,8,22.8,1001.7,3.6,503
"1663",847,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.9,0.8,9.6,1023.5,12.7,549
"1664",407,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.3,9.3,15.1,1019.8,-12.8,491
"1665",1304,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24.1,4.6,11.4,1013.5,22.9,521
"1666",1940,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.6,10,8.1,1021.1,9.7,689
"1667",2064,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.1,10,11.6,1030.2,10.2,594
"1668",2057,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.7,7.9,5.8,1020.6,17,673
"1669",1427,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.3,5.9,13.2,1023.4,-0.4,623
"1670",2436,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.1,9.4,16.8,1015.5,10.7,708
"1671",978,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.2,7.9,7.4,1017.8,19.2,760
"1672",827,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.3,8.5,18.6,1019.6,4.8,630
"1673",312,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.4,10,14.8,1020.4,-5.3,571
"1674",1213,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.2,8.9,18.8,1004,8,510
"1675",61,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4,10,10.8,1004,-1.6,474
"1676",1422,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.4,6.5,16.3,1015.5,4.7,665
"1677",1280,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21.3,10,8.5,1020.2,17.4,731
"1678",1777,2017,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10.7,7.9,17.3,1012.7,9.3,651
"1679",141,2013,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.3,2.5,8.2,1013.8,12.8,570
"1680",2249,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.6,8.6,16.9,1011.3,7.8,450
"1681",1342,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21.1,5.3,7.4,1020.2,18,621
"1682",245,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21.2,2,7.8,1008.1,20.6,551
"1683",1734,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.9,8.7,16.9,1018.6,17.4,685
"1684",1416,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.4,10,13.7,1017,-0.4,711
"1685",1463,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.9,8.8,21.4,1011.4,1.3,667
"1686",1360,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.3,8,28.5,1016.8,6.6,539
"1687",461,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3,9.3,10.1,1023.8,4.7,482
"1688",2229,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.4,6,12.8,1014.1,3.4,645
"1689",1842,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2,3.9,15.7,1021.3,6.8,543
"1690",1401,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.8,10,24.4,998.3,-4.8,684
"1691",2355,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.8,10,10.5,1015,17.2,637
"1692",2320,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.2,10,12.1,1022.9,12,613
"1693",874,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.4,8.4,13.2,1012.6,11.4,598
"1694",2056,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.7,6.8,4.3,1023.1,15.3,597
"1695",316,2013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.8,10,14.5,1022.1,-6.3,593
"1696",303,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.7,9.1,6.9,1021.4,10.5,615
"1697",149,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.1,6.1,13.3,1018.8,13.4,685
"1698",728,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.2,9.4,13.9,1011.8,-12.1,538
"1699",330,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.5,9.4,17.1,1014.2,-2,429
"1700",1995,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.4,2.6,5.4,1015.6,19.9,719
"1701",2089,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.6,10,15.8,1022.9,0.8,787
"1702",1966,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19.3,10,6.9,1017.7,13.7,627
"1703",2483,2019,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.1,9.1,11.5,1009.7,4.3,526
"1704",226,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19.6,10,11.7,1016.9,11.5,599
"1705",2416,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15.9,10,12,1028.6,12.3,488
"1706",828,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.8,3.6,16.5,1004,9.2,645
"1707",572,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17.9,8.8,7.5,1022.8,15.6,540
"1708",302,2013,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.2,10,6,1025.8,3.7,558
"1709",1311,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20.2,9.6,10.4,1014.5,17.6,512
"1710",788,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4,10,16.2,1020.9,-5.6,586
"1711",2315,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.4,9.6,14.2,1014.3,12.8,655
"1712",808,2015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3,9.8,13.2,1012.3,-4,648
"1713",2033,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19.5,10,5.4,1021.1,16.4,681
"1714",96,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.3,10,10.6,1025.8,-1.9,451
"1715",824,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.6,6.9,14.4,1021.5,6.2,679
"1716",325,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.9,9.4,6.4,1024.5,5.5,702
"1717",1149,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.1,8.8,7.6,1024,1.9,625
"1718",1859,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2,10,9.8,1011.2,5,619
"1719",1314,2016,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21.2,10,9.8,1024.3,17.4,635
"1720",1732,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.9,10,7.9,1028.8,15.1,528
"1721",2247,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,10,13.5,1022.1,4.6,563
"1722",2502,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,7.3,15.5,1024,6.4,737
"1723",1747,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.8,7.4,13.6,1016,16.4,682
"1724",1120,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,9.1,4.8,1002.2,-2.2,537
"1725",1502,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,10,13.6,1018.3,-12.9,745
"1726",538,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18.2,9.5,5.8,1024,14.4,537
"1727",1530,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1,9.2,7.1,1020.9,-0.7,753
"1728",39,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3,7.3,18.8,1026,-1.9,703
"1729",1275,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23.1,7,7.4,1015.4,19.6,623
"1730",254,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21.2,5.3,13.1,1013.7,19.8,695
"1731",108,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.4,4.6,14.4,1018.1,9.7,570
"1732",1733,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.3,6.5,8.3,1026.8,14.8,669
"1733",1854,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7,5,13.1,1020.5,5.3,540
"1734",415,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.8,10,17.8,1014.2,-12.9,513
"1735",1684,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.6,9.6,15.4,1012.4,16.8,532
"1736",111,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.1,10,13,1037.8,-1.2,565
"1737",256,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.1,10,10.5,1010.4,14.2,519
"1738",918,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,4.1,10.7,1005.9,21.1,727
"1739",532,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.7,10,4.7,1019.7,10.2,644
"1740",97,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9.1,10.8,1018.1,5.3,582
"1741",772,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4,6,10.2,1020.2,-6.9,574
"1742",809,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8,9.9,8.1,1022.3,-2.4,653
"1743",1591,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.8,10,9.4,1012.4,8.8,637
"1744",795,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.4,10,21.1,1020.8,-18.6,582
"1745",212,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20.5,9.8,6.1,1016.5,18.2,643
"1746",392,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,5.5,1024.8,-3.8,507
"1747",2078,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.9,8.8,12.1,1029.4,13.2,501
"1748",2265,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.4,10,21.1,1007.6,0.1,638
"1749",2462,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.3,8.4,9.1,1025.6,12.7,595
"1750",248,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.7,10,6.1,1021.1,8.8,524
"1751",1105,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.7,9.1,12.8,1021.5,2.4,734
"1752",1429,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.8,9.9,16.2,1032.7,-5.1,722
"1753",2384,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,21.8,7.9,9.7,1011.2,20.4,469
"1754",1113,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.9,9.5,13.7,1025.6,3.2,579
"1755",1148,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,7.6,11.6,1013.9,6.1,672
"1756",1137,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.8,7.2,19.6,1006.4,4.9,616
"1757",1058,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.6,7.8,13,1016.7,5.7,618
"1758",936,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21.8,10,8.5,1013.1,16.6,726
"1759",833,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.8,9.8,8.5,1004.6,1.1,477
"1760",1970,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.4,8.1,7.4,1008.8,16.4,815
"1761",1576,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.4,9.8,13,1014.7,10.1,753
"1762",1559,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.9,9.8,14.5,1022.3,4.4,470
"1763",1581,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.2,9,10.6,1008.5,9.8,641
"1764",1374,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.5,10,16.2,1017.6,-1.4,566
"1765",1646,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20.7,10,9.8,1011.3,19.4,685
"1766",580,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20.6,9.8,5.3,1019.2,16.3,512
